site_id,site_name,latitude,longitude,state,county,city,site_type,status,contamination_type,federal_facility,npl_status
SEMSKYN000410038,Marshall County Hazmat Response,36.8575802,-88.3412689,Kentucky,Marshall,Benton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAT000624106,Southwest Metal Co,34.0983249,-117.300132,California,San Bernardino,San Bernardino,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIDD980725832,Blackbird Mine,45.1163953,-114.2644529,Idaho,Lemhi,Lemhi County,Superfund,Proposed For Npl,,False,Current NPL
SEMSHIN000909130,Waimanalo Gulch Sanitary Landfill Site,21.3473024,-158.1256294,Hawaii,Hawaii,Oahu,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAD079771226,Anr Pipeline-Delhi,32.4583389,-91.4916731,Louisiana,Richland,Delhi,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMED001095470,International Paper Co/Androscoggin Mill,44.5021861,-70.2157634,Maine,Franklin,Jay,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID980504450,Albion-Sheridan Township Landfill,42.2495581,-84.7195049,Michigan,Calhoun,Albion,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSARD006345920,Precision Industries,34.3652922,-92.8000086,Arkansas,Hot Spring,Malvern,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD981626344,"Kramer Metals, Inc.",33.9891708,-118.2419362,California,Los Angeles,Los Angeles,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000605545,Chem Station Hcl Release,33.0641358,-97.0088976,Texas,Denton,Lewisville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND980905236,Shelton Delvin R,39.1188062,-85.9479967,Indiana,Bartholomew,Columbus,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAKN001020864,Moon'S Alterations & Dry Cleaning (1921 W Dimond Blvd),61.1391596,-149.91586,Alaska,Anchorage,Anchorage,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAZ0000309146,Oracle Ridge Mine,32.6083381,-110.7633437,Arizona,Pinal,Oracle,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAK0000638023,Usdoi Nps Denali Np: Banjo Mine,63.5527793,-150.8630808,Alaska,Denali Borough,Denali National Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD000814673,Velsicol Chemical Corp. (Marshall Plant),39.4108384,-87.6991745,Illinois,Clark,Marshall,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMAD980915623,Kettle Pond,42.2700086,-71.6016678,Massachusetts,Worcester,Westborough,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSFLR000070763,Aaa Chemical,30.3290958,-81.6912833,Florida,Duval,Jacksonville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000508118,Bowers Battery,40.4977579,-81.4525538,Ohio,Tuscarawas,New Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAKN001020742,Bethel Airport,60.7869818,-161.810782,Alaska,Bethel,Bethel,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD980679484,Us Scrap,41.6933408,-87.6233387,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMNN000508758,Knutson-Beyer Incident,44.920728,-93.0563777,Minnesota,Ramsey,St. Paul,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHD980510010,Armentrout Excavating,39.7063677,-83.9608145,Ohio,Greene,Xenia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000420968,Muddy Creek Pesticide Release,35.3567639,-82.3908747,North Carolina,Henderson,Hendersonville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAN000720865,Pce Pierce Street Dry Cleaner,42.4987337,-96.4049803,Iowa,Woodbury,Sioux City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAN000106139,Gemlite Emergency Response,41.6706285,-70.9229405,Massachusetts,Bristol,New Bedford,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD012978862,Alaric Area Gw Plume,27.9640882,-82.3751424,Florida,Hillsborough,Tampa,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSALN000407682,Calabee Creek Drums,32.3636171,-85.7847265,Alabama,Macon,Tuskegee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAN001002939,American Silicon Technologies,47.3697278,-120.1377925,Washington,Douglas,Rock Island,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJN000203056,Coin Cleaning Village,40.9097283,-74.0727715,New Jersey,Bergen,Rochelle Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAN001002655,Lockheed West Seattle,47.5838946,-122.3625149,Washington,King,Seattle,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSIDN001020812,Lanes Creek Mine,42.8413013,-111.3215989,Idaho,Caribou,Soda Springs,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD011457926,Douglas Cleaners,40.8226303,-74.4892206,New Jersey,Morris,Morris Plains,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000905684,Aad Vernon Truck Site,34.0089749,-118.2329222,California,Los Angeles,Vernon,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000507894,Dunes Hwy Mi City Pb Site,41.6869769,-86.9513335,Indiana,Porter,Michigan City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCON000802844,Colorado Army Ng Mrs Pgm,39.5912864,-104.8419901,Colorado,Arapahoe,Centennial,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD093760775,Deknatel (Div Of Pfizer Hosp Prod),40.7189933,-73.7318864,New York,Queens,Queens Village,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCON000821048,Telluride Valley Floor,37.950566,-107.8813106,Colorado,San Miguel,Telluride,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMO4570025920,Lambert- St Louis Municipal Airport Air National Guard,38.7354772,-90.3565562,Missouri,St. Louis,St Louis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTX0000605352,Texas Vermiculite,32.7756376,-96.8651843,Texas,Dallas,Dallas,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000606608,Anahuac Refuge Oil Spill,29.6657512,-94.5211998,Texas,-- Not Defined --,,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD000337295,Liberty Industrial Finishing,40.7262583,-73.4488903,New York,Nassau,Oyster Bay,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWI0000856096,Nicolet Nf: Butternut Lake Site,45.9016194,-89.0049236,Wisconsin,Oneida County,Hiles Township,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000509075,Toledo Pcb Er,41.720928,-83.6187845,Ohio,Lucas,Toledo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD980926976,North Penn - Area 6,40.2483391,-75.2956408,Pennsylvania,Montgomery,Lansdale,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLN000401045,Lee Field Pier Area,29.9891462,-81.6634895,Florida,Clay,Green Cove Springs,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSUT0002241917,Mammoth Mills And Smelter,39.9229279,-112.1274017,Utah,Juab,Eureka,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000305883,Gateway Housing Construction Site,40.3408581,-75.939052,Pennsylvania,-- Not Defined --,Reading,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD980844559,Coastal Plain Treating Co.,31.430006,-83.5033368,Georgia,Tift,Tifton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND000686196,Burlington Northern (Brainerd/Baxter Plant),46.3532081,-94.2282082,Minnesota,Crow Wing,Brainerd,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSCAD981662711,West Coast Rubber,33.9652849,-118.1388722,California,Los Angeles,Bell Gardens,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSHI1170090053,Opana,21.5000034,-158.0333474,Hawaii,Honolulu,Wahiawa,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSOHD004495412,Granville Solvents Inc,40.0651478,-82.5261141,Ohio,Licking,Granville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYC200400810,Wolff-Alport Chemical Company,40.6926803,-73.9019984,New York,Queens,Ridgewood,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMNN000508113,Crosslake Gw Tce Plume Sa354,46.6741302,-94.1079462,Minnesota,Crow Wing,Crosslake,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMID980681696,Univar Usa Inc,42.8348881,-85.5704252,Michigan,Kent,Caledonia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXD990707010,Crystal Chemical Co.,29.7206052,-95.5644071,Texas,Harris,Houston,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSARN000607161,Wabbaseka High School Chemical Lab,34.3609353,-91.7959723,Arkansas,Jefferson,Wabbseka,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAN000103041,Eastern States Steel Site,42.0312586,-70.9636205,Massachusetts,Plymouth,E Bridgewater,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCASFN0905546,"Don Cox, Inc.",33.9856409,-118.2643844,California,Los Angeles,Los Angeles,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD980830921,Lansdowne Radiation Site,39.9413081,-75.2671018,Pennsylvania,Delaware,Lansdowne,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSCA4170090456,Naval Auxiliary Landing Field,32.6900048,-117.1266789,California,San Diego,San Diego,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNHD990717647,Ottati & Goss/Kingston Steel Drum,42.8972278,-71.0805616,New Hampshire,Rockingham,Kingston,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMAN000153808,98 Aaron River Road Residence,42.2044487,-70.8218505,Massachusetts,Norfolk,Cohasset,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000406929,Advanced Plating Fire,36.1851168,-86.778775,Tennessee,Davidson,Nashville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKD082471988,Hudson Refinery,35.9855623,-96.7797297,Oklahoma,Payne,Cushing,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLD017285487,Unique Electronics Inc,28.5164703,-81.3857931,Florida,Orange,Orlando,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000403085,2858 Mahan Drive Mercury Spill,30.459392,-84.2301887,Florida,Leon,Tallahassee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD980539985,Blosenski Landfill,40.0200081,-75.910552,Pennsylvania,Chester,West Caln Township,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWAD009275082,Shell Oil Co,48.4847276,-122.5611261,Washington,Skagit,Anacortes,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000606619,I-35 Truck Accident With Explosive Cargo,29.407235,-98.3896377,Texas,-- Not Defined --,San Antonio,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD078307907,Barlow Creosoting,31.0583389,-82.6922256,Georgia,Clinch,Argyle,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000305685,Bloomsburg Residential Co,41.0744582,-76.6061023,Pennsylvania,Columbia,Bloomsburg,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000605661,San Antonio Train Collision,29.402665,-98.4867478,Texas,Bexar,San Antonio,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCTD982198996,Heminway & Bartlett Manufacturing,41.6032785,-73.1151912,Connecticut,Litchfield,Watertown,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510908,Quebecor Printing Mt Morris Inc,42.0539158,-89.4361153,Illinois,Ogle,Mount Morris,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSME0000025536,Harris Road Disposal Area,43.760009,-70.2300004,Maine,Cumberland,Cumberland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSME9570024522,Loring Air Force Base,46.9444536,-67.8838878,Maine,Aroostook,Limestone,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSAL0002368488,Buchanan Lumber,32.3678473,-86.3556426,Alabama,Montgomery,Montgomery,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510794,City Gas Company,45.1331153,-89.1547416,Wisconsin,Langlade,Antigo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCA0572825909,California Air National Guard Fresno,36.750005,-119.6866797,California,Fresno,Fresno,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAN000606681,Flowchem Technologies Llc,30.2486454,-92.1991162,Louisiana,Acadia,Rayne,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000606581,Frank Cole Engineering Spill,33.3740359,-94.9768571,Texas,Titus,Talco,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMON000704444,"A.K. Gibbon Lumber Company, Inc.",39.099627,-94.5999374,Missouri,Jackson,Kansas City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510431,Downtown Cairo,37.0014769,-89.1666958,Illinois,Alexander,Cairo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000509230,Slate Industries,42.4837782,-83.0062944,Michigan,Macomb,Warren,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIDN001020394,Pass Group,43.5157081,-114.4358397,Idaho,Blaine,Hailey,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAN001020607,Spi Fire Response,47.1622756,-122.3970148,Washington,Pierce,Lakewood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000407629,Sheets Communications Property,32.6486172,-83.6108369,Georgia,Houston,Warner Robins,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNVN000908307,Reed High School Mercury Site,39.5564353,-119.719763,Nevada,Washoe,Sparks,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL8170023792,Usn Naval Coastal Systems Ctr,30.2833386,-85.5400044,Florida,Bay,Panama City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCA0001019546,Russian River Flood,38.503338,-123.0000134,California,Sonoma,Guerneville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000510948,Century Sun Metals,44.7448684,-85.5746854,Michigan,Grand Traverse,Traverse City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD101274686,Joyce National Powder,41.9651063,-78.3846479,Pennsylvania,Mckean,Eldred,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD041184383,Precision Metal Industries,26.2186798,-80.1427707,Florida,Broward,Pompano Beach,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSVAD049957913,"C & R Battery Co., Inc.",37.4180075,-77.4150023,Virginia,Chesterfield,Richmond,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSWYN000802823,Nedlog Property,41.2520946,-105.6110152,Wyoming,Albany,Laramie,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD097745756,Performance Advantage,33.0183392,-86.3133377,Alabama,Coosa,Weogufka,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMDN000305726,Lower Herring Run Park,39.3000079,-76.5333352,Maryland,Baltimore City,Baltimore,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCD982170292,Envirochem Environmental Svc,35.7252271,-78.8379827,North Carolina,Wake,Apex,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000420958,Cajun Lane Lead,33.5901524,-83.623486,Georgia,Monroe,Rutledge,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD063690903,Westpoint Stevens-Greenville,31.8454759,-86.6268447,Alabama,Butler,Greenville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWYN000802249,Cheyenne Pce Plume,41.1407666,-104.8233302,Wyoming,Laramie,Cheyenne,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOKD981518327,Gulfstream Aerospace Corp,35.5217662,-97.6366679,Oklahoma,Oklahoma,Bethany,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD001072461,Msm Industries Incorporated,42.5601587,-71.1236406,Massachusetts,Middlesex,North Reading,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXD981145543,Terrell Nike Missile Site,32.7697278,-96.3011184,Texas,Kaufman,Terrell,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD049440951,Suffolk Services Inc,42.2876963,-71.0393817,Massachusetts,Suffolk,Boston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAD008958357,Cascade Pole Co Inc Mcfarland,47.2555047,-122.4104367,Washington,Pierce,Tacoma,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSNJD000310417,Grow Group Inc/De Voe Marine Coating Co.,39.9890181,-75.0427317,New Jersey,Camden,Pennsauken,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWVD072694060,Big Scary Creek Ponds,38.4441325,-81.8674677,West Virginia,Putnam,Scott Depot,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILP000509213,Essex Wire - Rockford,42.3036878,-89.0771362,Illinois,Winnebago,Rockford,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000909399,Fremont Laundry,37.3946249,-122.0809931,California,Santa Clara,Mountain View,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000906091,Ge Plastics,33.7115748,-117.8436621,California,Orange,Santa Ana,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD006365589,Cumberland Wood And Chair Corp.,37.1333401,-84.6333375,Kentucky,Pulaski,Somerset,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000606629,Innovene Fire And Explosion,29.2227351,-95.1978869,Texas,Brazoria,Alvin,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMTR000001297,Fws-Red Rock Lakes National Wildlife Refuge,44.5945154,-111.8013163,Montana,Beaverhead,Lima,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYC200400943,"139 Burrs Lane, Dix Hills, Ny",40.7875883,-73.3675212,New York,Suffolk,Dix Hills,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIA2890090002,Western Area Power Admin-Hinton Substn,42.6024494,-96.3006383,Iowa,Plymouth,Hinton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD980499081,Watsonville Ldfl,36.9152829,-121.81168,California,Santa Cruz,Watsonville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAD980511745,Queen City Farms,47.4500056,-122.0417148,Washington,King,Maple Valley,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSNYC200400216,Readburn Wood Tar Site,42.0120685,-75.1740819,New York,Delaware,Hancock,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMON000704876,Scrivner Farm,36.9096467,-92.6105667,Missouri,Douglas,Ava,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAR000005439,Circle Environmental #1,31.7730446,-84.447737,Georgia,Terrell,Dawson,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPA4170022418,Usn Phila Naval Shipyard,39.9500081,-75.1750018,Pennsylvania,Philadelphia,Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIND980607360,South Side Landfill Inc,39.7161185,-86.2050051,Indiana,Marion,Indianapolis,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSNHN000103157,Ore Hill Mine Site,43.5304089,-71.4718008,New Hampshire,Grafton,Warren,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000506024,Brilliant Fly Ash Slurry Discharge Er,40.2529666,-80.6524131,Ohio,Jefferson,Brilliant,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCON000803081,Chain O Mines,39.7891204,-105.5195072,Colorado,Jefferson,Idaho Springs,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSCOD983801549,Fort Lyon Va Medical Center Landfill,38.0993213,-103.1422225,Colorado,Bent,Fort Lyon,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD986571016,Franklin Burn Site #2,39.631119,-75.0277797,New Jersey,Gloucester,Franklin Twp,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSWYN000802265,Sheridan Creosote,44.6504669,-106.8272512,Wyoming,Sheridan,Sheridan,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSVTD048141741,"Jard Company, Inc.",42.8888697,-73.1891123,Vermont,Bennington,Bennington,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSOHN000506109,South Perry Asbestos,39.4970675,-82.6624663,Ohio,Hocking,Laurelville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000509014,Muncie Library Mercury Spill,40.2190817,-85.4064299,Indiana,Delaware,Muncie,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD002249563,Bossert Mfgsite #6-33-029 Formerly,43.0967687,-75.253842,New York,Oneida,Utica,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMON000705443,Southwest Jefferson County Mining,38.186801,-90.7589813,Missouri,Jefferson,Jefferson County,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSCAN000904857,Alondra Chemicals,33.8891168,-118.1300512,California,Los Angeles,Bellflower,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNND983466749,Huskon No. 26 Mine,35.7586165,-111.3305671,Arizona,Coconino,Cameron,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000404988,Vance-Granville Community College Mercury,36.3244642,-78.4886686,North Carolina,Vance,Henderson,Superfund,Not On The Npl,,False,Non-NPL Superfund
